Name,previous_bin_count,current_bin_count,new_point_mjd,new_point_flux,new_point_flux_error,previous_point_flux,average_flux_full_series,previous_quiescent_background,previous_quiescent_background_error,current_quiescent_background,current_quiescent_background_error,previous_detection_threshold,current_detection_threshold,flare_flux_threshold,above_previous_flux,above_flare_flux_threshold,potential_flare_point,consecutive_potential_flare_points,flare_active,flare_start_mjd,flare_end_mjd,confirmed_sigma_delta,confirmed_sigma_threshold,confirmed_start_trigger,confirmed_flare_active,confirmed_flare_start_mjd,confirmed_flare_end_mjd,cadence,lookback_weeks,detection_method,quiescent_background_origin,quiescent_background_cache_path,flare_duration_seconds,streak_mean_flux,source_counts_0p2_5MeV,background_counts,mdp99_percent,mdp99_available,mdp99_reason
4FGL J1224.9+2122,1,2,54697.00001157408,4.48e-08,2.42e-08,4.32e-08,3.277360273972603e-07,2.5574414159292044e-07,2.086438697793058e-09,2.5574414159292044e-07,2.086438697793058e-09,1.575829e-06,1.575829e-06,2.5574414159292044e-07,True,False,False,0,False,,,-8.684482726701571,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1224.9+2122,2,3,54718.00001157408,1.27e-07,2.91e-08,4.48e-08,3.277360273972603e-07,2.5574414159292044e-07,2.086438697793058e-09,2.5574414159292044e-07,2.086438697793058e-09,1.575829e-06,1.575829e-06,2.5574414159292044e-07,True,False,False,0,False,,,-4.412869148607242,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1224.9+2122,3,4,54725.00001157408,9.13e-08,3.23e-08,1.27e-07,3.277360273972603e-07,2.5574414159292044e-07,2.086438697793058e-09,2.5574414159292044e-07,2.086438697793058e-09,1.575829e-06,1.575829e-06,2.5574414159292044e-07,False,False,False,0,False,,,-5.080561366433444,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1224.9+2122,4,5,54732.00001157408,2.51e-08,2.44e-08,9.13e-08,3.277360273972603e-07,2.5574414159292044e-07,2.086438697793058e-09,2.5574414159292044e-07,2.086438697793058e-09,1.575829e-06,1.575829e-06,2.5574414159292044e-07,False,False,False,0,False,,,-9.418258676397153,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1224.9+2122,5,6,54739.00001157408,9.52e-08,3.66e-08,2.51e-08,3.277360273972603e-07,2.5574414159292044e-07,2.086438697793058e-09,2.5574414159292044e-07,2.086438697793058e-09,1.575829e-06,1.575829e-06,2.5574414159292044e-07,True,False,False,0,False,,,-4.379341858972948,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1224.9+2122,6,7,54746.00001157408,8.3e-08,3.37e-08,9.52e-08,3.277360273972603e-07,2.5574414159292044e-07,2.086438697793058e-09,2.5574414159292044e-07,2.086438697793058e-09,1.575829e-06,1.575829e-06,2.5574414159292044e-07,False,False,False,0,False,,,-5.1161429247472645,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1224.9+2122,7,8,54753.00001157408,5.23e-08,2.93e-08,8.3e-08,3.277360273972603e-07,2.5574414159292044e-07,2.086438697793058e-09,2.5574414159292044e-07,2.086438697793058e-09,1.575829e-06,1.575829e-06,2.5574414159292044e-07,False,False,False,0,False,,,-6.925948235367447,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1224.9+2122,8,9,54788.00001157408,5.31e-08,2.86e-08,5.23e-08,3.277360273972603e-07,2.5574414159292044e-07,2.086438697793058e-09,2.5574414159292044e-07,2.086438697793058e-09,1.575829e-06,1.575829e-06,2.5574414159292044e-07,True,False,False,0,False,,,-7.066679827548104,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1224.9+2122,9,10,54795.00001157408,8.92e-08,3.5e-08,5.31e-08,3.277360273972603e-07,2.5574414159292044e-07,2.086438697793058e-09,2.5574414159292044e-07,2.086438697793058e-09,1.575829e-06,1.575829e-06,2.5574414159292044e-07,True,False,False,0,False,,,-4.749971651879289,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1224.9+2122,10,11,54802.00001157408,6.24e-08,3.31e-08,8.92e-08,3.277360273972603e-07,2.5574414159292044e-07,2.086438697793058e-09,2.5574414159292044e-07,2.086438697793058e-09,1.575829e-06,1.575829e-06,2.5574414159292044e-07,False,False,False,0,False,,,-5.829642654567721,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1224.9+2122,11,12,54809.00001157408,8.84e-08,3.74e-08,6.24e-08,3.277360273972603e-07,2.5574414159292044e-07,2.086438697793058e-09,2.5574414159292044e-07,2.086438697793058e-09,1.575829e-06,1.575829e-06,2.5574414159292044e-07,True,False,False,0,False,,,-4.467495809975588,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
